CustomerID,Recency,RecencyCluster,Frequency,FrequencyCluster,Revenue,RevenueCluster,OverallScore,Segment_High-Value,Segment_Low-Value,Segment_Mid-Value,NextPurchaseDayRange
17218,9,3,177,1,313407.18,0,4,False,False,True,1
17220,10,3,388,1,771763.7,0,4,False,False,True,1
17228,2,3,171,1,596900.33,0,4,False,False,True,1
17231,2,3,400,1,1232156.58,0,4,False,False,True,1
17238,23,3,377,1,829607.7,0,4,False,False,True,1
17243,17,3,268,1,1331097.06,0,4,False,False,True,1
17315,14,3,405,1,2549644.88,0,4,False,False,True,2
17338,53,3,558,1,2211180.12,0,4,False,False,True,0
17346,42,3,250,1,630126.53,0,4,False,False,True,1
17365,26,3,349,1,2160453.57,0,4,False,False,True,1
17377,13,3,204,1,1186186.25,0,4,False,False,True,2
17426,30,3,226,1,2448666.49,0,4,False,False,True,0
17449,26,3,179,1,776235.91,0,4,False,False,True,1
17530,23,3,303,1,754319.38,0,4,False,False,True,1
17576,11,3,305,1,986662.17,0,4,False,False,True,1
17581,11,3,350,1,3011000.35,0,4,False,False,True,1
17585,48,3,208,1,880367.11,0,4,False,False,True,0
17593,30,3,166,1,1144301.86,0,4,False,False,True,0
17596,2,3,213,1,2499525.2600000002,0,4,False,False,True,2
17602,24,3,219,1,1474809.7,0,4,False,False,True,1
17611,2,3,510,1,1377115.22,0,4,False,False,True,1
17613,20,3,279,1,1773353.6099999999,0,4,False,False,True,1
17634,31,3,233,1,576794.03,0,4,False,False,True,1
17651,3,3,169,1,1783173.76,0,4,False,False,True,2
17652,2,3,214,1,1483162.46,0,4,False,False,True,2
17673,5,3,194,1,816161.87,0,4,False,False,True,0
17686,19,3,252,1,1671475.86,0,4,False,False,True,0
17690,4,3,193,1,1501500.6199999999,0,4,False,False,True,2
17706,39,3,319,1,2390422.42,0,4,False,False,True,1
17716,14,3,238,1,2019225.1,0,4,False,False,True,1
17719,14,3,259,1,968877.27,0,4,False,False,True,1
17725,9,3,162,1,1689626.14,0,4,False,False,True,1
17757,9,3,499,1,1476239.4,0,4,False,False,True,2
17758,18,3,274,1,653365.16,0,4,False,False,True,1
17790,0,3,160,1,779266.67,0,4,False,False,True,1
17799,38,3,339,1,1072531.56,0,4,False,False,True,0
17811,0,3,566,1,1886442.96,0,4,False,False,True,2
17894,10,3,192,1,497685.2,0,4,False,False,True,0
17920,17,3,346,1,1320053.05,0,4,False,False,True,1
17954,7,3,420,1,2380886.42,0,4,False,False,True,0
17961,9,3,242,1,302019.85,0,4,False,False,True,1
17965,30,3,280,1,857805.1900000001,0,4,False,False,True,1
17975,2,3,267,1,2802419.14,0,4,False,False,True,1
17997,13,3,178,1,1195898.17,0,4,False,False,True,0
18041,9,3,372,1,2360759.2,0,4,False,False,True,1
18055,23,3,249,1,2468691.62,0,4,False,False,True,1
18069,27,3,374,1,852348.74,0,4,False,False,True,0
18109,2,3,355,1,2944910.29,0,4,False,False,True,2
18116,6,3,368,1,600820.46,0,4,False,False,True,0
18204,9,3,194,1,741593.6,0,4,False,False,True,0
18223,4,3,235,1,2663872.87,0,4,False,False,True,1
18225,11,3,202,1,2178230.4,0,4,False,False,True,1
18226,16,3,210,1,2831955.7,0,4,False,False,True,1
18283,34,3,424,1,649194.28,0,4,False,False,True,0
12539,201,1,231,1,980010.04,0,2,False,True,False,0
18125,140,1,166,1,673521.79,0,2,False,True,False,0
14056,5,3,859,2,1498355.41,0,5,True,False,False,2
14096,6,3,1168,2,2622788.93,0,5,True,False,False,2
14159,20,3,803,2,2210168.06,0,5,True,False,False,1
15719,2,3,841,2,2691407.7,0,5,True,False,False,1
16033,5,3,911,2,1700966.22,0,5,True,False,False,1
18118,16,3,965,2,2369729.31,0,5,True,False,False,1
12557,97,2,29,0,4923029.44,1,3,False,False,True,0
13802,77,2,65,0,4118349.29,1,3,False,False,True,0
16553,102,2,86,0,4467435.34,1,3,False,False,True,0
12409,17,3,114,0,4090998.57,1,4,False,False,True,0
12830,30,3,37,0,6193733.05,1,4,False,False,True,0
12901,20,3,99,0,11409968.699999997,1,4,False,False,True,1
12939,3,3,47,0,5589926.2,1,4,False,False,True,0
12989,5,3,38,0,3297538.02,1,4,False,False,True,2
13316,18,3,70,0,8077678.710000001,1,4,False,False,True,1
13324,28,3,67,0,3515670.57,1,4,False,False,True,0
13340,44,3,112,0,3279070.54,1,4,False,False,True,0
13576,10,3,82,0,6409213.49,1,4,False,False,True,2
13629,2,3,53,0,5351153.72,1,4,False,False,True,1
13777,2,3,152,0,19611636.71,1,4,False,False,True,2
13881,5,3,146,0,6769726.43,1,4,False,False,True,2
14062,10,3,97,0,6571871.1899999995,1,4,False,False,True,0
14101,12,3,35,0,4940779.17,1,4,False,False,True,0
14110,5,3,138,0,3388847.82,1,4,False,False,True,1
14258,28,3,104,0,7152982.62,1,4,False,False,True,0
14609,11,3,4,0,3810368.2800000003,1,4,False,False,True,0
15093,55,3,100,0,4741662.29,1,4,False,False,True,0
15125,51,3,131,0,3875177.17,1,4,False,False,True,0
15939,28,3,77,0,4901884.09,1,4,False,False,True,0
16013,6,3,95,0,11732047.549999999,1,4,False,False,True,1
16182,11,3,28,0,4013520.25,1,4,False,False,True,0
16210,2,3,79,0,7165332.02,1,4,False,False,True,1
16333,5,3,40,0,13905774.28,1,4,False,False,True,1
16656,18,3,68,0,6271317.49,1,4,False,False,True,1
17133,26,3,22,0,4005916.33,1,4,False,False,True,0
17381,5,3,105,0,11538580.84,1,4,False,False,True,1
17404,26,3,157,0,12543009.77,1,4,False,False,True,1
17940,47,3,21,0,4384751.14,1,4,False,False,True,0
18073,53,3,75,0,5943220.789999999,1,4,False,False,True,0
18092,25,3,68,0,3681331.42,1,4,False,False,True,1
18094,20,3,70,0,3586049.16,1,4,False,False,True,0
18144,16,3,37,0,5577277.759999999,1,4,False,False,True,1
18198,10,3,143,0,5879885.97,1,4,False,False,True,1
12744,83,2,187,1,4181625.02,1,4,False,False,True,0
13001,97,2,302,1,7696132.37,1,4,False,False,True,0
14088,67,2,296,1,5661210.85,1,4,False,False,True,0
12431,3,3,218,1,3539846.18,1,5,True,False,False,2
12433,30,3,228,1,3795194.78,1,5,True,False,False,1
12451,4,3,295,1,4009296.2,1,5,True,False,False,1
12471,4,3,369,1,3494881.17,1,5,True,False,False,2
12540,2,3,389,1,5765250.87,1,5,True,False,False,2
12681,12,3,519,1,4821505.49,1,5,True,False,False,1
12731,9,3,238,1,11244009.739999998,1,5,True,False,False,2
12753,47,3,191,1,5471608.52,1,5,True,False,False,0
12839,10,3,203,1,3907181.98,1,5,True,False,False,1
12921,23,3,544,1,8399143.89,1,5,True,False,False,1
12971,4,3,235,1,5223683.18,1,5,True,False,False,2
13018,3,3,393,1,3701391.22,1,5,True,False,False,1
13069,38,3,387,1,7234324.0200000005,1,5,True,False,False,1
13078,3,3,310,1,8699558.219999999,1,5,True,False,False,2
13098,26,3,426,1,5689566.64,1,5,True,False,False,1
13319,5,3,425,1,3904159.73,1,5,True,False,False,1
13408,5,3,387,1,9948811.5,1,5,True,False,False,2
13458,4,3,323,1,5499741.96,1,5,True,False,False,1
13488,11,3,345,1,3417135.91,1,5,True,False,False,1
13668,52,3,347,1,4148187.36,1,5,True,False,False,0
13767,2,3,357,1,6276471.93,1,5,True,False,False,2
14031,5,3,203,1,8410516.49,1,5,True,False,False,2
14194,9,3,394,1,3535993.19,1,5,True,False,False,2
14667,13,3,448,1,4876309.03,1,5,True,False,False,1
14680,10,3,313,1,15615345.99,1,5,True,False,False,1
14733,49,3,202,1,4358868.3,1,5,True,False,False,0
14849,3,3,337,1,5131171.54,1,5,True,False,False,2
15046,5,3,174,1,4642065.0,1,5,True,False,False,2
15061,3,3,342,1,14873830.36,1,5,True,False,False,2
15078,13,3,363,1,4688400.35,1,5,True,False,False,2
15159,5,3,472,1,6318062.88,1,5,True,False,False,2
15189,30,3,197,1,3549386.4499999997,1,5,True,False,False,1
15194,11,3,262,1,3766728.17,1,5,True,False,False,1
15358,11,3,454,1,4015667.97,1,5,True,False,False,1
15498,18,3,418,1,4155421.01,1,5,True,False,False,1
15513,25,3,258,1,3855344.8,1,5,True,False,False,1
15547,7,3,556,1,3403274.43,1,5,True,False,False,1
15601,17,3,355,1,3686389.15,1,5,True,False,False,1
15615,2,3,350,1,4676244.27,1,5,True,False,False,2
15640,17,3,367,1,6955616.829999999,1,5,True,False,False,1
15856,3,3,482,1,8122497.28,1,5,True,False,False,2
16133,2,3,265,1,5337939.85,1,5,True,False,False,2
16180,38,3,176,1,4146382.46,1,5,True,False,False,0
16187,14,3,268,1,4188752.19,1,5,True,False,False,1
16525,18,3,177,1,6066002.29,1,5,True,False,False,1
16705,13,3,197,1,3478003.61,1,5,True,False,False,1
16729,9,3,532,1,3408914.19,1,5,True,False,False,2
16745,25,3,356,1,8916582.68,1,5,True,False,False,0
16779,9,3,261,1,4794121.2,1,5,True,False,False,1
16814,3,3,297,1,3945175.4499999997,1,5,True,False,False,2
16839,2,3,253,1,6809563.779999999,1,5,True,False,False,2
16843,4,3,366,1,4548024.2,1,5,True,False,False,1
17107,14,3,337,1,4278899.84,1,5,True,False,False,1
17139,2,3,437,1,3307939.13,1,5,True,False,False,1
17340,16,3,297,1,4014766.76,1,5,True,False,False,1
17416,16,3,219,1,3772456.86,1,5,True,False,False,1
17428,3,3,325,1,4341401.2299999995,1,5,True,False,False,2
17675,5,3,551,1,9335106.69,1,5,True,False,False,2
17677,20,3,240,1,7305338.739999999,1,5,True,False,False,1
17735,4,3,611,1,5018512.44,1,5,True,False,False,1
17865,18,3,320,1,6088251.82,1,5,True,False,False,1
18172,2,3,165,1,3513786.0,1,5,True,False,False,1
13093,205,1,170,1,3724495.46,1,3,False,False,True,0
13081,67,2,779,2,10326989.04,1,5,True,False,False,0
12748,0,3,2428,2,9905262.13,1,6,True,False,False,2
13263,5,3,1304,2,3862220.67,1,6,True,False,False,2
14606,5,3,2211,2,4627862.0,1,6,True,False,False,2
14769,16,3,1041,2,4406437.76,1,6,True,False,False,0
14796,33,3,922,2,7704316.1,1,6,True,False,False,1
15005,2,3,959,2,3228468.08,1,6,True,False,False,2
15039,4,3,1349,2,8414297.15,1,6,True,False,False,2
17841,2,3,5209,3,11967061.62,1,7,True,False,False,2
12931,6,3,85,0,40770782.47,2,5,True,False,False,1
13027,52,3,26,0,25054531.2,2,5,True,False,False,0
15769,3,3,127,0,28240386.72,2,5,True,False,False,2
17949,9,3,65,0,23444299.990000002,2,5,True,False,False,2
12415,4,3,743,1,37156251.06,2,6,True,False,False,1
13694,10,3,490,1,34826564.56,2,6,True,False,False,2
13798,2,3,377,1,37670061.18,2,6,True,False,False,2
16029,2,3,228,1,49834666.24,2,6,True,False,False,2
16422,3,3,336,1,31025422.23,2,6,True,False,False,2
16684,4,3,220,1,25936505.89,2,6,True,False,False,2
17450,9,3,265,1,53690930.75,2,6,True,False,False,1
18102,5,3,338,1,47203139.47,2,6,True,False,False,2
13089,3,3,1557,2,28392902.95,2,7,True,False,False,2
14156,9,3,1233,2,39792179.9,2,7,True,False,False,2
14298,11,3,1384,2,31165016.85,2,7,True,False,False,2
15311,1,3,1990,2,33695313.089999996,2,7,True,False,False,2
17511,3,3,836,2,41970354.769999996,2,7,True,False,False,2
14911,2,3,3865,3,30912649.77,2,8,True,False,False,2
14646,3,3,1589,2,107435180.62,3,8,True,False,False,2
