CustomerID,NextPurchaseDay,Recency,RecencyCluster,Frequency,FrequencyCluster,Revenue,RevenueCluster,OverallScore,Segment
12822,499.0,9,3,47,0,293431.24,0,3,Mid-Value
12823,499.0,13,3,5,0,25661.1,0,3,Mid-Value
12826,42.0,10,3,72,0,971508.87,0,3,Mid-Value
12828,58.0,4,3,38,0,167532.22,0,3,Mid-Value
12832,65.0,37,3,18,0,147951.35,0,3,Mid-Value
12842,499.0,9,3,33,0,505902.26,0,3,Mid-Value
12843,499.0,4,3,108,0,654455.67,0,3,Mid-Value
12851,499.0,35,3,47,0,47404.19,0,3,Mid-Value
12853,499.0,46,3,84,0,481094.66,0,3,Mid-Value
12854,499.0,17,3,114,0,839184.3899999999,0,3,Mid-Value
12856,7.0,2,3,79,0,93030.93,0,3,Mid-Value
12871,499.0,23,3,11,0,603083.16,0,3,Mid-Value
12877,54.0,17,3,86,0,669193.4,0,3,Mid-Value
12879,33.0,17,3,9,0,28677.700000000004,0,3,Mid-Value
12883,64.0,28,3,19,0,34126.68,0,3,Mid-Value
12884,499.0,27,3,7,0,50583.829999999994,0,3,Mid-Value
12885,499.0,2,3,72,0,286582.88,0,3,Mid-Value
12886,499.0,6,3,86,0,319613.81,0,3,Mid-Value
12895,35.0,16,3,18,0,192461.97,0,3,Mid-Value
12906,66.0,17,3,47,0,324725.97,0,3,Mid-Value
12909,38.0,16,3,89,0,738757.39,0,3,Mid-Value
12910,41.0,3,3,67,0,872278.92,0,3,Mid-Value
12919,53.0,23,3,18,0,90170.85,0,3,Mid-Value
12923,499.0,3,3,28,0,43080.52,0,3,Mid-Value
12924,499.0,27,3,31,0,428355.4099999999,0,3,Mid-Value
12925,70.0,13,3,23,0,134327.12,0,3,Mid-Value
12930,499.0,17,3,27,0,475398.89,0,3,Mid-Value
12935,82.0,48,3,93,0,1164611.37,0,3,Mid-Value
12936,56.0,17,3,33,0,172273.56,0,3,Mid-Value
12937,56.0,10,3,60,0,594294.6,0,3,Mid-Value
12940,16.0,9,3,22,0,96124.02,0,3,Mid-Value
12948,41.0,39,3,87,0,572960.52,0,3,Mid-Value
12952,35.0,16,3,41,0,252922.94999999998,0,3,Mid-Value
12955,40.0,31,3,85,0,1755745.84,0,3,Mid-Value
12962,106.0,52,3,11,0,28426.719999999998,0,3,Mid-Value
12963,31.0,23,3,32,0,310980.9,0,3,Mid-Value
12965,499.0,28,3,108,0,159209.65,0,3,Mid-Value
12968,499.0,51,3,5,0,49028.32,0,3,Mid-Value
12987,499.0,12,3,30,0,158399.54,0,3,Mid-Value
12991,89.0,51,3,22,0,235639.54,0,3,Mid-Value
12994,103.0,46,3,53,0,348933.69,0,3,Mid-Value
12995,499.0,16,3,5,0,60790.67,0,3,Mid-Value
12997,63.0,24,3,57,0,582110.59,0,3,Mid-Value
13000,499.0,45,3,31,0,235556.33000000002,0,3,Mid-Value
13003,499.0,44,3,6,0,880074.69,0,3,Mid-Value
13012,54.0,16,3,78,0,430543.93,0,3,Mid-Value
13014,36.0,11,3,90,0,1272176.09,0,3,Mid-Value
13016,499.0,12,3,47,0,271372.83999999997,0,3,Mid-Value
13021,32.0,9,3,78,0,731071.72,0,3,Mid-Value
13023,499.0,2,3,40,0,361189.77,0,3,Mid-Value
13026,53.0,23,3,18,0,560446.98,0,3,Mid-Value
13032,34.0,25,3,44,0,132325.44,0,3,Mid-Value
13035,16.0,12,3,27,0,871154.72,0,3,Mid-Value
13038,499.0,19,3,28,0,76496.72,0,3,Mid-Value
13045,499.0,38,3,18,0,122379.60999999999,0,3,Mid-Value
13048,98.0,51,3,106,0,966827.86,0,3,Mid-Value
13049,499.0,3,3,14,0,126563.38,0,3,Mid-Value
13055,499.0,2,3,78,0,341828.79,0,3,Mid-Value
13061,499.0,11,3,10,0,58951.49,0,3,Mid-Value
13064,75.0,27,3,48,0,339341.92,0,3,Mid-Value
13067,499.0,21,3,15,0,34676.93,0,3,Mid-Value
13079,53.0,14,3,4,0,20539.94,0,3,Mid-Value
13083,71.0,14,3,14,0,98650.22,0,3,Mid-Value
13090,9.0,2,3,108,0,1420690.81,0,3,Mid-Value
13092,499.0,9,3,26,0,71849.81,0,3,Mid-Value
13094,58.0,19,3,28,0,1262004.8399999999,0,3,Mid-Value
13095,499.0,9,3,6,0,44850.96,0,3,Mid-Value
13099,499.0,37,3,1,0,106272.0,0,3,Mid-Value
13104,38.0,24,3,13,0,184558.32,0,3,Mid-Value
13107,41.0,24,3,57,0,418899.07,0,3,Mid-Value
13115,14.0,11,3,63,0,577260.59,0,3,Mid-Value
13116,499.0,56,3,31,0,233839.31,0,3,Mid-Value
13122,499.0,33,3,55,0,739492.65,0,3,Mid-Value
13126,28.0,11,3,91,0,1252601.4,0,3,Mid-Value
13127,499.0,16,3,15,0,58932.88,0,3,Mid-Value
13130,499.0,33,3,2,0,48187.8,0,3,Mid-Value
13131,40.0,2,3,33,0,145771.27,0,3,Mid-Value
13134,499.0,11,3,105,0,738767.38,0,3,Mid-Value
13136,28.0,24,3,110,0,622004.51,0,3,Mid-Value
13138,33.0,19,3,47,0,522213.1,0,3,Mid-Value
13139,39.0,11,3,123,0,1010466.33,0,3,Mid-Value
13140,499.0,47,3,45,0,299347.95,0,3,Mid-Value
13141,499.0,23,3,136,0,1303059.3,0,3,Mid-Value
13145,47.0,25,3,6,0,64876.740000000005,0,3,Mid-Value
13147,56.0,38,3,1,0,15354.72,0,3,Mid-Value
13149,91.0,45,3,64,0,555697.16,0,3,Mid-Value
13155,46.0,18,3,79,0,470835.18,0,3,Mid-Value
13158,499.0,33,3,79,0,528227.87,0,3,Mid-Value
13159,54.0,44,3,77,0,447560.27,0,3,Mid-Value
13167,48.0,6,3,54,0,380664.78,0,3,Mid-Value
13169,499.0,2,3,13,0,165574.72,0,3,Mid-Value
13177,499.0,3,3,17,0,169015.37,0,3,Mid-Value
13183,49.0,25,3,80,0,2756549.16,0,3,Mid-Value
13186,53.0,32,3,68,0,463428.73,0,3,Mid-Value
13189,96.0,54,3,18,0,144706.26,0,3,Mid-Value
13192,499.0,34,3,63,0,566981.21,0,3,Mid-Value
13193,499.0,0,3,25,0,84803.45,0,3,Mid-Value
13196,73.0,23,3,97,0,776559.34,0,3,Mid-Value
13199,13.0,3,3,77,0,2268707.33,0,3,Mid-Value
13200,52.0,13,3,35,0,377172.74999999994,0,3,Mid-Value
13210,499.0,32,3,22,0,122390.14,0,3,Mid-Value
13211,84.0,33,3,45,0,730380.12,0,3,Mid-Value
13212,41.0,0,3,56,0,47632.45,0,3,Mid-Value
13220,499.0,17,3,21,0,51696.83,0,3,Mid-Value
13228,499.0,20,3,2,0,334798.0,0,3,Mid-Value
13233,499.0,13,3,43,0,649623.6799999999,0,3,Mid-Value
13236,63.0,26,3,24,0,310226.11,0,3,Mid-Value
13240,499.0,35,3,67,0,137714.52000000002,0,3,Mid-Value
13242,499.0,51,3,13,0,91737.09999999999,0,3,Mid-Value
13244,499.0,31,3,27,0,15354.9,0,3,Mid-Value
13247,31.0,21,3,14,0,46996.52,0,3,Mid-Value
13249,499.0,31,3,23,0,3054986.3200000003,0,3,Mid-Value
13259,499.0,0,3,81,0,70667.08,0,3,Mid-Value
13260,499.0,0,3,8,0,20400.579999999998,0,3,Mid-Value
13265,35.0,27,3,74,0,2291728.53,0,3,Mid-Value
13266,20.0,2,3,144,0,1995957.2,0,3,Mid-Value
13267,56.0,31,3,157,0,1761030.27,0,3,Mid-Value
13272,58.0,28,3,8,0,54607.52,0,3,Mid-Value
13273,499.0,52,3,16,0,65767.98,0,3,Mid-Value
13276,499.0,2,3,30,0,189295.93,0,3,Mid-Value
13277,90.0,55,3,4,0,116381.34,0,3,Mid-Value
13279,499.0,2,3,11,0,47226.92,0,3,Mid-Value
13282,60.0,17,3,25,0,66259.58,0,3,Mid-Value
13297,43.0,6,3,38,0,535678.4,0,3,Mid-Value
13301,499.0,42,3,81,0,394955.99,0,3,Mid-Value
13305,71.0,31,3,58,0,648585.24,0,3,Mid-Value
13307,499.0,58,3,1,0,655.96,0,3,Mid-Value
13309,42.0,27,3,72,0,628489.72,0,3,Mid-Value
13314,12.0,2,3,47,0,297115.77,0,3,Mid-Value
13317,499.0,2,3,135,0,904306.59,0,3,Mid-Value
13320,499.0,9,3,109,0,665646.64,0,3,Mid-Value
13321,499.0,11,3,11,0,1502929.9599999997,0,3,Mid-Value
13323,52.0,23,3,5,0,46176.28,0,3,Mid-Value
13325,499.0,20,3,12,0,251342.25,0,3,Mid-Value
13327,73.0,51,3,88,0,1716347.6,0,3,Mid-Value
13330,499.0,31,3,53,0,385898.79,0,3,Mid-Value
13336,499.0,16,3,51,0,378564.05,0,3,Mid-Value
13344,499.0,6,3,116,0,685658.96,0,3,Mid-Value
13347,499.0,9,3,8,0,51355.84,0,3,Mid-Value
13348,499.0,2,3,14,0,68236.34,0,3,Mid-Value
13350,29.0,18,3,32,0,83302.28,0,3,Mid-Value
13351,499.0,5,3,16,0,94693.7,0,3,Mid-Value
13354,499.0,10,3,51,0,521181.8,0,3,Mid-Value
13356,499.0,19,3,42,0,167817.82,0,3,Mid-Value
13359,4.0,2,3,23,0,55780.94,0,3,Mid-Value
13364,499.0,5,3,20,0,-4.206412995699793e-12,0,3,Mid-Value
13372,499.0,28,3,23,0,82438.07,0,3,Mid-Value
13375,499.0,20,3,38,0,412776.01,0,3,Mid-Value
13376,499.0,38,3,53,0,524379.47,0,3,Mid-Value
13379,41.0,7,3,58,0,300307.16000000003,0,3,Mid-Value
13381,57.0,28,3,139,0,1713548.8699999999,0,3,Mid-Value
13384,28.0,12,3,119,0,2255853.0999999996,0,3,Mid-Value
13389,63.0,13,3,38,0,185566.46,0,3,Mid-Value
13390,499.0,13,3,13,0,167891.6,0,3,Mid-Value
13394,24.0,17,3,118,0,1353027.89,0,3,Mid-Value
13397,499.0,11,3,39,0,311694.83,0,3,Mid-Value
13405,499.0,12,3,26,0,145475.46,0,3,Mid-Value
13410,50.0,13,3,24,0,274520.91,0,3,Mid-Value
13411,499.0,46,3,18,0,62735.51,0,3,Mid-Value
13416,37.0,20,3,11,0,64395.439999999995,0,3,Mid-Value
13419,499.0,2,3,16,0,236282.22999999998,0,3,Mid-Value
13422,13.0,3,3,127,0,509007.07,0,3,Mid-Value
13425,499.0,46,3,78,0,904935.26,0,3,Mid-Value
13426,37.0,3,3,114,0,1568972.62,0,3,Mid-Value
13429,14.0,14,3,24,0,255578.88,0,3,Mid-Value
13430,53.0,11,3,34,0,152094.31,0,3,Mid-Value
13431,499.0,6,3,46,0,151309.1,0,3,Mid-Value
13434,499.0,13,3,10,0,802559.1599999999,0,3,Mid-Value
13435,30.0,14,3,55,0,648857.34,0,3,Mid-Value
13437,67.0,37,3,120,0,734688.19,0,3,Mid-Value
13441,499.0,30,3,13,0,96907.94,0,3,Mid-Value
13450,62.0,28,3,62,0,1058188.5,0,3,Mid-Value
13456,41.0,2,3,48,0,299588.15,0,3,Mid-Value
13466,499.0,39,3,18,0,203957.22,0,3,Mid-Value
13470,499.0,38,3,10,0,118910.5,0,3,Mid-Value
13481,28.0,13,3,85,0,517974.26,0,3,Mid-Value
13483,499.0,4,3,10,0,54245.420000000006,0,3,Mid-Value
13486,499.0,17,3,69,0,703908.33,0,3,Mid-Value
13489,499.0,44,3,14,0,542359.72,0,3,Mid-Value
13499,34.0,2,3,31,0,489121.31,0,3,Mid-Value
13503,499.0,10,3,17,0,117738.69,0,3,Mid-Value
13504,499.0,3,3,22,0,208703.1,0,3,Mid-Value
13507,94.0,37,3,128,0,948782.73,0,3,Mid-Value
13509,47.0,38,3,31,0,960364.6,0,3,Mid-Value
13510,49.0,34,3,63,0,522051.12,0,3,Mid-Value
13514,499.0,12,3,4,0,35369.36,0,3,Mid-Value
13515,499.0,11,3,59,0,578735.76,0,3,Mid-Value
13516,51.0,11,3,38,0,134740.36000000002,0,3,Mid-Value
13517,47.0,45,3,110,0,539676.57,0,3,Mid-Value
13518,499.0,24,3,36,0,267450.6,0,3,Mid-Value
13519,27.0,16,3,8,0,1726.31,0,3,Mid-Value
13524,41.0,20,3,20,0,240332.24000000002,0,3,Mid-Value
13529,499.0,17,3,15,0,31588.570000000003,0,3,Mid-Value
13536,22.0,14,3,25,0,172305.86000000002,0,3,Mid-Value
13538,51.0,33,3,20,0,348186.96,0,3,Mid-Value
13539,499.0,24,3,38,0,238811.26,0,3,Mid-Value
13548,499.0,35,3,122,0,216567.52,0,3,Mid-Value
13549,38.0,2,3,48,0,401271.43,0,3,Mid-Value
13552,499.0,5,3,121,0,560951.11,0,3,Mid-Value
13555,499.0,12,3,135,0,1427389.47,0,3,Mid-Value
13558,38.0,0,3,85,0,70614.93,0,3,Mid-Value
13562,499.0,20,3,82,0,1203932.9,0,3,Mid-Value
13563,499.0,23,3,49,0,221215.06,0,3,Mid-Value
13566,41.0,21,3,106,0,163478.43,0,3,Mid-Value
13575,12.0,9,3,29,0,128661.2,0,3,Mid-Value
13577,63.0,27,3,69,0,546290.32,0,3,Mid-Value
13587,20.0,2,3,8,0,18305.56,0,3,Mid-Value
13588,37.0,25,3,118,0,1132039.31,0,3,Mid-Value
13591,499.0,3,3,58,0,325132.27999999997,0,3,Mid-Value
13593,499.0,47,3,128,0,827462.7,0,3,Mid-Value
13599,44.0,19,3,126,0,1426288.45,0,3,Mid-Value
13602,499.0,3,3,23,0,37094.35,0,3,Mid-Value
13611,499.0,28,3,74,0,480693.7,0,3,Mid-Value
13614,65.0,28,3,103,0,140619.66,0,3,Mid-Value
13617,73.0,52,3,28,0,81901.28,0,3,Mid-Value
13621,499.0,55,3,19,0,183820.24,0,3,Mid-Value
13627,18.0,17,3,87,0,370057.89,0,3,Mid-Value
13630,70.0,14,3,73,0,1749290.8399999999,0,3,Mid-Value
13631,499.0,38,3,12,0,111581.05,0,3,Mid-Value
13634,53.0,25,3,154,0,539892.58,0,3,Mid-Value
13635,499.0,6,3,62,0,434405.76,0,3,Mid-Value
13639,499.0,13,3,40,0,559800.14,0,3,Mid-Value
13643,67.0,37,3,14,0,123867.23999999999,0,3,Mid-Value
13644,29.0,12,3,82,0,669292.5700000001,0,3,Mid-Value
13647,54.0,3,3,61,0,683660.88,0,3,Mid-Value
13650,50.0,5,3,81,0,636670.85,0,3,Mid-Value
13655,499.0,53,3,56,0,169043.6,0,3,Mid-Value
13658,75.0,24,3,86,0,635956.56,0,3,Mid-Value
13662,499.0,24,3,57,0,108356.34999999999,0,3,Mid-Value
13670,499.0,14,3,25,0,95100.32,0,3,Mid-Value
13681,42.0,7,3,33,0,142798.4,0,3,Mid-Value
13689,499.0,2,3,6,0,435872.0,0,3,Mid-Value
13695,32.0,2,3,75,0,1829605.45,0,3,Mid-Value
13704,5.0,2,3,75,0,561522.54,0,3,Mid-Value
13720,499.0,55,3,43,0,288682.75,0,3,Mid-Value
13725,21.0,10,3,108,0,392504.86,0,3,Mid-Value
13726,61.0,39,3,23,0,421111.62,0,3,Mid-Value
13728,70.0,46,3,50,0,415421.3,0,3,Mid-Value
13741,499.0,10,3,35,0,232441.0,0,3,Mid-Value
13743,85.0,27,3,35,0,538806.9600000001,0,3,Mid-Value
13744,499.0,34,3,63,0,657891.54,0,3,Mid-Value
13748,499.0,34,3,28,0,531747.09,0,3,Mid-Value
13755,12.0,2,3,101,0,144445.24,0,3,Mid-Value
13756,32.0,32,3,91,0,1660312.76,0,3,Mid-Value
13759,37.0,10,3,24,0,251323.88999999998,0,3,Mid-Value
13763,499.0,2,3,17,0,456356.61000000004,0,3,Mid-Value
13769,54.0,31,3,108,0,1207693.42,0,3,Mid-Value
13771,499.0,3,3,120,0,931436.72,0,3,Mid-Value
13772,63.0,35,3,105,0,126894.67,0,3,Mid-Value
13774,499.0,20,3,22,0,80306.09999999999,0,3,Mid-Value
13778,499.0,42,3,9,0,49840.99,0,3,Mid-Value
13782,21.0,7,3,77,0,214933.49,0,3,Mid-Value
13784,36.0,33,3,27,0,2279457.41,0,3,Mid-Value
13787,499.0,14,3,31,0,224665.76,0,3,Mid-Value
13792,499.0,5,3,13,0,24036.86,0,3,Mid-Value
13799,499.0,55,3,39,0,794104.96,0,3,Mid-Value
13801,499.0,5,3,23,0,101487.55,0,3,Mid-Value
13804,48.0,17,3,121,0,716173.59,0,3,Mid-Value
13806,499.0,2,3,10,0,15893.36,0,3,Mid-Value
13808,19.0,4,3,53,0,567609.58,0,3,Mid-Value
13812,21.0,3,3,28,0,170205.61,0,3,Mid-Value
13813,31.0,9,3,51,0,365716.78,0,3,Mid-Value
13814,36.0,31,3,57,0,427017.99,0,3,Mid-Value
13816,6.0,3,3,17,0,67791.39,0,3,Mid-Value
13823,72.0,30,3,26,0,524570.63,0,3,Mid-Value
13831,71.0,26,3,67,0,1355265.26,0,3,Mid-Value
13838,112.0,56,3,114,0,139163.19,0,3,Mid-Value
13845,499.0,3,3,9,0,125472.81999999999,0,3,Mid-Value
13848,499.0,31,3,5,0,1371961.0,0,3,Mid-Value
13850,499.0,26,3,94,0,501801.57,0,3,Mid-Value
13851,499.0,34,3,81,0,1123726.56,0,3,Mid-Value
13854,28.0,4,3,100,0,2103219.1999999997,0,3,Mid-Value
13860,28.0,19,3,25,0,162489.36,0,3,Mid-Value
13862,54.0,11,3,134,0,810017.06,0,3,Mid-Value
13866,499.0,13,3,7,0,135552.72999999998,0,3,Mid-Value
13867,43.0,13,3,37,0,331118.88,0,3,Mid-Value
13870,61.0,40,3,90,0,671653.91,0,3,Mid-Value
13873,499.0,58,3,24,0,69219.72,0,3,Mid-Value
13876,499.0,2,3,7,0,4735.32,0,3,Mid-Value
13877,499.0,25,3,3,0,34456.8,0,3,Mid-Value
13880,35.0,26,3,126,0,923139.17,0,3,Mid-Value
13882,20.0,3,3,12,0,72510.11,0,3,Mid-Value
13884,82.0,28,3,47,0,267328.34,0,3,Mid-Value
13886,499.0,10,3,16,0,59779.619999999995,0,3,Mid-Value
13888,499.0,58,3,39,0,226383.27,0,3,Mid-Value
13889,499.0,31,3,15,0,138334.63,0,3,Mid-Value
13890,56.0,46,3,31,0,296205.2,0,3,Mid-Value
13892,11.0,2,3,24,0,302156.99,0,3,Mid-Value
13895,38.0,5,3,83,0,666149.51,0,3,Mid-Value
13901,499.0,11,3,149,0,1319641.6400000001,0,3,Mid-Value
13908,499.0,18,3,126,0,1369051.1099999999,0,3,Mid-Value
13924,19.0,3,3,47,0,264110.64,0,3,Mid-Value
13925,56.0,31,3,44,0,109208.08,0,3,Mid-Value
13927,499.0,13,3,21,0,138127.16999999998,0,3,Mid-Value
13928,75.0,45,3,13,0,139255.19,0,3,Mid-Value
13931,499.0,24,3,59,0,532084.02,0,3,Mid-Value
13933,499.0,48,3,23,0,307602.11,0,3,Mid-Value
13939,85.0,47,3,35,0,329232.67,0,3,Mid-Value
13940,46.0,3,3,41,0,161743.36000000002,0,3,Mid-Value
13941,67.0,28,3,38,0,2022622.05,0,3,Mid-Value
13946,499.0,18,3,11,0,370765.06,0,3,Mid-Value
13947,499.0,4,3,5,0,3872.2799999999997,0,3,Mid-Value
13949,25.0,4,3,81,0,942820.24,0,3,Mid-Value
13950,48.0,12,3,15,0,81622.31,0,3,Mid-Value
13953,63.0,54,3,12,0,865903.04,0,3,Mid-Value
13954,12.0,9,3,13,0,32418.350000000002,0,3,Mid-Value
13959,499.0,18,3,90,0,351930.64,0,3,Mid-Value
13960,50.0,10,3,4,0,3310.48,0,3,Mid-Value
13971,46.0,45,3,116,0,1000116.88,0,3,Mid-Value
13972,499.0,9,3,15,0,63055.69,0,3,Mid-Value
13979,499.0,12,3,54,0,181068.11,0,3,Mid-Value
13983,5.0,2,3,98,0,524669.76,0,3,Mid-Value
13989,499.0,4,3,41,0,1778486.94,0,3,Mid-Value
13991,22.0,14,3,37,0,453150.34,0,3,Mid-Value
13993,21.0,2,3,117,0,1190389.59,0,3,Mid-Value
13994,27.0,6,3,110,0,681159.1,0,3,Mid-Value
13995,59.0,54,3,55,0,467401.15,0,3,Mid-Value
14004,35.0,17,3,137,0,2329201.55,0,3,Mid-Value
14005,66.0,14,3,54,0,745638.44,0,3,Mid-Value
14006,499.0,54,3,30,0,1044480.33,0,3,Mid-Value
14013,499.0,49,3,34,0,237032.88,0,3,Mid-Value
14014,499.0,16,3,39,0,533379.65,0,3,Mid-Value
14019,38.0,23,3,44,0,178018.12,0,3,Mid-Value
14020,71.0,27,3,18,0,113113.72,0,3,Mid-Value
14029,499.0,2,3,15,0,158906.96000000002,0,3,Mid-Value
14032,49.0,26,3,122,0,2269626.61,0,3,Mid-Value
14035,60.0,46,3,26,0,1476010.18,0,3,Mid-Value
14038,499.0,17,3,93,0,817220.37,0,3,Mid-Value
14045,499.0,48,3,6,0,691090.04,0,3,Mid-Value
14047,64.0,12,3,23,0,239866.56,0,3,Mid-Value
14050,74.0,45,3,37,0,319823.8,0,3,Mid-Value
14051,8.0,7,3,148,0,2817902.38,0,3,Mid-Value
14054,499.0,4,3,6,0,53572.38,0,3,Mid-Value
14055,499.0,45,3,10,0,176761.3,0,3,Mid-Value
14064,83.0,51,3,58,0,1442293.17,0,3,Mid-Value
14067,499.0,2,3,52,0,219091.98,0,3,Mid-Value
14077,37.0,17,3,40,0,81026.68000000001,0,3,Mid-Value
14078,499.0,40,3,65,0,180802.46,0,3,Mid-Value
14105,499.0,24,3,76,0,1069545.6,0,3,Mid-Value
14107,44.0,35,3,116,0,1336970.51,0,3,Mid-Value
14108,60.0,30,3,17,0,242831.44,0,3,Mid-Value
14109,49.0,11,3,9,0,242759.3,0,3,Mid-Value
14111,70.0,24,3,6,0,218582.01,0,3,Mid-Value
14112,73.0,52,3,120,0,684534.34,0,3,Mid-Value
14113,28.0,16,3,14,0,306637.99,0,3,Mid-Value
14116,33.0,3,3,52,0,813759.74,0,3,Mid-Value
14124,499.0,23,3,5,0,804901.06,0,3,Mid-Value
14125,49.0,17,3,84,0,500493.93,0,3,Mid-Value
14129,78.0,34,3,34,0,106367.99,0,3,Mid-Value
14132,26.0,26,3,107,0,1005276.89,0,3,Mid-Value
14135,42.0,14,3,111,0,2585973.91,0,3,Mid-Value
14138,62.0,2,3,32,0,224473.1,0,3,Mid-Value
14141,4.0,2,3,29,0,211492.88999999998,0,3,Mid-Value
14147,28.0,16,3,5,0,89418.76000000001,0,3,Mid-Value
14152,499.0,14,3,50,0,490363.16000000003,0,3,Mid-Value
14163,499.0,26,3,52,0,598496.41,0,3,Mid-Value
14164,499.0,9,3,29,0,268098.03,0,3,Mid-Value
14171,499.0,36,3,58,0,158021.37,0,3,Mid-Value
14175,55.0,54,3,67,0,538017.33,0,3,Mid-Value
14177,499.0,23,3,42,0,122823.26000000001,0,3,Mid-Value
14178,26.0,5,3,144,0,405016.03,0,3,Mid-Value
14184,499.0,5,3,24,0,109360.59,0,3,Mid-Value
14188,36.0,5,3,60,0,696561.25,0,3,Mid-Value
14191,28.0,19,3,133,0,1151951.44,0,3,Mid-Value
14193,499.0,6,3,42,0,404670.52999999997,0,3,Mid-Value
14196,499.0,45,3,6,0,224343.38,0,3,Mid-Value
14198,61.0,18,3,32,0,183338.94999999998,0,3,Mid-Value
14201,20.0,19,3,32,0,827129.5399999999,0,3,Mid-Value
14208,499.0,33,3,10,0,154274.56,0,3,Mid-Value
14210,499.0,30,3,103,0,846356.11,0,3,Mid-Value
14211,6.0,2,3,76,0,717834.42,0,3,Mid-Value
14212,499.0,28,3,9,0,2086328.3199999998,0,3,Mid-Value
14215,66.0,16,3,81,0,649533.17,0,3,Mid-Value
14217,6.0,2,3,78,0,262060.76,0,3,Mid-Value
14223,499.0,31,3,61,0,398095.19,0,3,Mid-Value
14224,499.0,49,3,113,0,215952.03,0,3,Mid-Value
14226,41.0,9,3,59,0,1489304.9,0,3,Mid-Value
14232,72.0,54,3,92,0,979650.35,0,3,Mid-Value
14235,64.0,14,3,79,0,1266557.8299999998,0,3,Mid-Value
14236,499.0,19,3,15,0,290512.9,0,3,Mid-Value
14239,27.0,10,3,109,0,912062.12,0,3,Mid-Value
14243,53.0,30,3,133,0,1242107.07,0,3,Mid-Value
14246,499.0,49,3,75,0,698799.21,0,3,Mid-Value
14250,82.0,28,3,74,0,669861.37,0,3,Mid-Value
14257,12.0,2,3,106,0,1686395.1199999999,0,3,Mid-Value
14261,27.0,17,3,45,0,686120.99,0,3,Mid-Value
14262,30.0,23,3,78,0,921903.51,0,3,Mid-Value
14265,499.0,48,3,31,0,247936.65,0,3,Mid-Value
14272,499.0,12,3,33,0,362424.4,0,3,Mid-Value
14276,499.0,26,3,75,0,552825.97,0,3,Mid-Value
14282,49.0,20,3,108,0,1643085.86,0,3,Mid-Value
14284,48.0,18,3,15,0,62403.36,0,3,Mid-Value
14285,38.0,14,3,17,0,68231.25,0,3,Mid-Value
14286,42.0,27,3,145,0,1279384.84,0,3,Mid-Value
14290,11.0,6,3,75,0,553758.03,0,3,Mid-Value
14292,46.0,25,3,87,0,746021.39,0,3,Mid-Value
14299,14.0,11,3,116,0,793084.22,0,3,Mid-Value
14301,499.0,46,3,16,0,1150251.06,0,3,Mid-Value
14305,499.0,10,3,110,0,797030.57,0,3,Mid-Value
14306,28.0,18,3,28,0,630509.67,0,3,Mid-Value
14309,64.0,32,3,89,0,460993.45,0,3,Mid-Value
14312,44.0,30,3,58,0,506573.83,0,3,Mid-Value
14314,499.0,45,3,8,0,159950.68,0,3,Mid-Value
14317,499.0,3,3,24,0,88692.17,0,3,Mid-Value
14321,63.0,12,3,104,0,1327622.01,0,3,Mid-Value
14323,499.0,53,3,41,0,126242.12999999999,0,3,Mid-Value
14332,43.0,5,3,15,0,99685.3,0,3,Mid-Value
14333,499.0,2,3,19,0,7083.49,0,3,Mid-Value
14334,76.0,32,3,149,0,1017812.74,0,3,Mid-Value
14335,80.0,35,3,40,0,101420.59,0,3,Mid-Value
14356,13.0,12,3,35,0,175701.08,0,3,Mid-Value
14359,44.0,26,3,28,0,55332.91,0,3,Mid-Value
14360,35.0,6,3,101,0,427564.94,0,3,Mid-Value
14364,499.0,47,3,69,0,1726015.41,0,3,Mid-Value
14383,26.0,3,3,42,0,1038017.32,0,3,Mid-Value
14387,41.0,13,3,82,0,201398.47,0,3,Mid-Value
14388,55.0,30,3,135,0,949871.86,0,3,Mid-Value
14389,56.0,4,3,54,0,457116.01999999996,0,3,Mid-Value
14396,499.0,4,3,73,0,168313.41,0,3,Mid-Value
14397,13.0,11,3,46,0,999172.78,0,3,Mid-Value
14401,41.0,19,3,140,0,2773927.8000000003,0,3,Mid-Value
14404,75.0,47,3,88,0,602738.27,0,3,Mid-Value
14406,499.0,57,3,8,0,208619.68999999997,0,3,Mid-Value
14407,499.0,46,3,76,0,1440608.8900000001,0,3,Mid-Value
14408,84.0,33,3,98,0,2381834.66,0,3,Mid-Value
14409,499.0,9,3,55,0,619188.46,0,3,Mid-Value
14412,30.0,11,3,28,0,164201.06,0,3,Mid-Value
14414,499.0,30,3,98,0,1872479.68,0,3,Mid-Value
14418,82.0,46,3,19,0,77805.93,0,3,Mid-Value
14419,13.0,12,3,99,0,201040.27,0,3,Mid-Value
14420,499.0,23,3,30,0,45832.25,0,3,Mid-Value
14422,17.0,9,3,122,0,1318074.41,0,3,Mid-Value
14427,13.0,2,3,16,0,281587.48,0,3,Mid-Value
14428,32.0,18,3,42,0,76192.29000000001,0,3,Mid-Value
14432,20.0,7,3,114,0,393026.95,0,3,Mid-Value
14434,5.0,4,3,4,0,19992.44,0,3,Mid-Value
14436,499.0,37,3,9,0,38606.53,0,3,Mid-Value
14440,30.0,11,3,42,0,1050644.04,0,3,Mid-Value
14441,51.0,33,3,26,0,253675.03,0,3,Mid-Value
14452,83.0,32,3,30,0,21971.0,0,3,Mid-Value
